candidate_id,file_path,language,topic,location,claim_type,current_text,suggested_source,status
C00965,src/content/kata-theory/power-transfer.de.md,de,Blocks und Ausweichmanöver,line 23,technique,"Als Selbstverteidigungskunst befasst sich Karate natürlich mit Blocks und Ausweichmanövern. Am konfrontativsten ist der harte, zusammenstoßende Block (sehr ""go""), bei dem es kein Ausweichen gibt und der Angriff vollständig geblockt wird. Hier trainieren Sie nicht nur die Aufrechterhaltung Ihres eigenen Raums, sondern auch die richtige Haltung während dieser harten Konfrontation; Sie lernen, ""nicht auszuweichen"". Vergleichbar damit, aber etwas schwieriger, ist das Zurückdrängen des Angriffs. Hier dringen Sie als Verteidiger in den Raum des Angreifers ein. Sie kommen also beim Blocken nach vorne. Die Ausführung des Offenhandblocks (Shotei Uchi Uke) gleichzeitig mit der Vorwärtsbewegung des gesamten Körpers in Seiyunchin ist ein Beispiel dafür.","Use kata theory PDFs, Hoei Juku manual, and lineage-specific instructor notes.",candidate
C00966,src/content/kata-theory/power-transfer.de.md,de,Blocks und Ausweichmanöver,line 25,grading,"Eine dritte Möglichkeit zum ""Blocken"" ist das Absorbieren des Angriffs. Natürlich werden die Muskeln im Moment des Kontakts angespannt; nicht jeder Körperteil eignet sich hierfür gleichermaßen gut. Ein Beispiel für eine Technik mit einem Körper, ""der einen Schlag einstecken kann"", ist die sogenannte ""Mittagsatmung"". Hier halten Sie den Atem an, damit der Körper angespannt bleibt. Der tiefe Fegeblock (Gedan Harai Uke) mit dem Offenhandstoß (Shotei Oshi) in Sepai wird mit dieser Atmung ausgeführt. Beim Absorbieren einer Kraft können Sie die Kraft des Gegners absorbieren und in Ihrer nachfolgenden Technik verwenden. Im Kaki-e üben Sie dies, und es wird auch 'Schlucken-und-Spucken' genannt.","Use kata theory PDFs, Hoei Juku manual, and lineage-specific instructor notes.",candidate
C00967,src/content/kata-theory/power-transfer.de.md,de,Blocks und Ausweichmanöver,line 27,technique,"Beim Ablenken wird die Kraft der Aktion des Gegners aufgefangen und in einer kreisförmigen Bewegung in der Richtung geändert und an Ihnen vorbeigeführt. Dies ist der häufigste Block in der Kata. Es kann auch vorkommen, dass beim Ablenken die Kraft des Gegners verlängert wird, wie es bei einem Ziehblock (Hiki Uke) der Fall ist.","Use kata theory PDFs, Hoei Juku manual, and lineage-specific instructor notes.",candidate
C00968,src/content/kata-theory/power-transfer.de.md,de,Blocks und Ausweichmanöver,line 29,technique,"Der letzte Block ist das Ausweichen. Hier wird die Kraft des Gegners nicht mehr absorbiert. Idealerweise wird nicht nur ausgewichen, damit der Angriff verfehlt, sondern es wird auch eine strategisch günstige Position für einen Gegenangriff eingenommen. Versuchen Sie, den Gegner aus dem Gleichgewicht zu bringen und stellen Sie sicher, dass Sie nach dem Ausweichen in einer Kampfhaltung landen, die auch für einen Angriff geeignet ist. Natürlich trainieren Sie ein solches Ausweichen mit allen größeren seitlichen und rückwärtigen Bewegungen aus der Kata.","Use kata theory PDFs, Hoei Juku manual, and lineage-specific instructor notes.",candidate
C00969,src/content/kata-theory/power-transfer.es.md,es,Transferencia y Procesamiento de Poder,line 1,general,Transferencia y Procesamiento de Poder,"Use kata theory PDFs, Hoei Juku manual, and lineage-specific instructor notes.",candidate
C00970,src/content/kata-theory/power-transfer.es.md,es,Transferencia y Procesamiento de Poder,line 3,general,"La transferencia de poder se relaciona principalmente con puñetazos, golpes y patadas; el procesamiento de poder con bloqueos y evasiones. Para la transferencia de poder, es importante, por supuesto, si se trata de una técnica de brazo o pierna, pero también si es un golpe (circular) o un puñetazo (directo).","Use kata theory PDFs, Hoei Juku manual, and lineage-specific instructor notes.",candidate
C00971,src/content/kata-theory/power-transfer.es.md,es,Golpes y Puñetazos,line 5,general,Golpes y Puñetazos,"Use kata theory PDFs, Hoei Juku manual, and lineage-specific instructor notes.",candidate
C00972,src/content/kata-theory/power-transfer.es.md,es,Golpes y Puñetazos,line 7,technique,"Un puñetazo es generalmente directo. En el momento del impacto, siempre hay concentración. Un golpe generalmente tiene una trayectoria circular. Con un 'golpe pesado', el impacto está determinado por la velocidad y la masa del brazo o la pierna (te no omomi). Un 'golpe duro' está concentrado y las articulaciones se fijan brevemente en el momento del impacto. Un ejemplo es el golpe circular (mawashi furi zuki) en Sepai y el golpe de martillo (tettsui uchi) en Saifa.","Use kata theory PDFs, Hoei Juku manual, and lineage-specific instructor notes.",candidate
C00973,src/content/kata-theory/power-transfer.es.md,es,Golpes y Puñetazos,line 9,general,"Con un 'golpe continuo', la trayectoria circular de la técnica es, por así decirlo, 'arrastrada a través del cuerpo del oponente'. Dependiendo del grado de tensión muscular en el momento del impacto, esto se asemeja a un golpe pesado o duro. El último es el 'golpe de látigo'. Aquí, el brazo o el pie retroceden después del impacto. No hay concentración, y estas técnicas se realizan sin tensión en los músculos y articulaciones de la parte superior del cuerpo. Dichas técnicas tienen menos impacto y se realizan al comienzo de las combinaciones o con ataques a puntos vitales. Por ejemplo, el golpe de nudillos (uraken uchi) en los Gekisai dai y el uraken uchi en Saifa y Seiyunchin hacia el punto vital justo encima del labio superior (jinchu).","Use kata theory PDFs, Hoei Juku manual, and lineage-specific instructor notes.",candidate
C00974,src/content/kata-theory/power-transfer.es.md,es,Golpes y Puñetazos,line 11,safety,"No todos los movimientos se enfocan en un momento. Generalmente son movimientos continuos, por ejemplo, ciertos bloqueos que se realizan en un movimiento más o menos circular. El karateka debe asegurarse de que durante la ejecución en el kata, la atención se dirija al punto de contacto imaginario (a veces deslizante) de este movimiento. Este es el caso de muchos bloqueos, como el tora uchi (""boca de tigre""), el bloqueo de tracción (hiki uke) en Saifa y muchos bloqueos sutiles en los katas superiores.","Use kata theory PDFs, Hoei Juku manual, and lineage-specific instructor notes.",candidate
C00975,src/content/kata-theory/power-transfer.es.md,es,Golpes y Puñetazos,line 13,safety,Empujar y tirar tampoco se enfocan en el momento del contacto. No hay contacto duro y el movimiento se realiza sobre una trayectoria más larga. El poder para el empujón siempre se genera desde el suelo.,"Use kata theory PDFs, Hoei Juku manual, and lineage-specific instructor notes.",candidate
C00976,src/content/kata-theory/power-transfer.es.md,es,Patadas,line 17,technique,"En la clasificación de las patadas, se utilizan los términos 'keage' y 'kekomi'. Keage se refiere a una patada de golpe. Esta está menos enfocada en el momento del impacto y generalmente se realiza sin inclinación/rotación pélvica, posiblemente con un (pequeño) estiramiento pélvico. A menudo se dirigen a puntos vitales como la ingle (con la bola del pie en los Gekisai, Saifa, Shisochin, Sanseru y Kururunfa) o los testículos (con el empeine o la bola del pie) en kin geri.","Use kata theory PDFs, Hoei Juku manual, and lineage-specific instructor notes.",candidate
C00977,src/content/kata-theory/power-transfer.es.md,es,Patadas,line 19,technique,"Kekomi se refiere a una patada de empuje. Esta siempre está enfocada, y se utiliza explícitamente el uso de la pelvis. Casi todas las patadas en el kata son keage; solo la patada lateral (kansetsu geri) en Sanseru es kekomi. Sin embargo, las patadas kekomi deben entrenarse con frecuencia (se afirma que para un buen desarrollo de los músculos para las patadas, aproximadamente la mitad debe realizarse sobre un cojín de golpeo o makiwara).","Use kata theory PDFs, Hoei Juku manual, and lineage-specific instructor notes.",candidate
C00978,src/content/kata-theory/power-transfer.es.md,es,Bloqueos y Evasiones,line 21,general,Bloqueos y Evasiones,"Use kata theory PDFs, Hoei Juku manual, and lineage-specific instructor notes.",candidate
C00979,src/content/kata-theory/power-transfer.es.md,es,Bloqueos y Evasiones,line 23,technique,"Como arte de autodefensa, el karate, por supuesto, se ocupa de bloqueos y evasiones. El más conflictivo es el bloqueo duro y contundente (muy ""go""), donde no hay evasión y el ataque se bloquea por completo. Aquí, no solo entrenas el mantenimiento de tu propio espacio, sino también la postura correcta durante esta dura confrontación; aprendes a ""no apartarte"". Comparable a esto, pero algo más difícil, es rechazar el ataque. Aquí, como defensor, penetras en el espacio del atacante. Así que avanzas mientras bloqueas. La ejecución del bloqueo de mano abierta (shotei uchi uke) simultáneamente con el movimiento hacia adelante de todo el cuerpo en Seiyunchin es un ejemplo de esto.","Use kata theory PDFs, Hoei Juku manual, and lineage-specific instructor notes.",candidate
C00980,src/content/kata-theory/power-transfer.es.md,es,Bloqueos y Evasiones,line 25,safety,"Una tercera posibilidad para ""bloquear"" es absorber el ataque. Por supuesto, los músculos se tensan en el momento del contacto; no todas las partes del cuerpo se prestan igualmente bien a esto. Un ejemplo de una técnica con un cuerpo ""que puede recibir un golpe"" es con la llamada ""respiración de mediodía"". Aquí, contienes la respiración para que el cuerpo permanezca tenso. El bloqueo de barrido bajo (gedan harai uke) con el empujón de mano abierta (shotei oshi) en Sepai se realiza con esta respiración. Al absorber una fuerza, puedes absorber el poder del oponente y usarlo en tu técnica posterior. En kaki-e, practicas esto, y también se llama 'tragar y escupir'.","Use kata theory PDFs, Hoei Juku manual, and lineage-specific instructor notes.",candidate
C00981,src/content/kata-theory/power-transfer.es.md,es,Bloqueos y Evasiones,line 27,technique,"Con la desviación, la fuerza de la acción del oponente se atrapa y se cambia de dirección en un movimiento circular y se guía más allá de ti. Este es el bloqueo más común en el kata. También puede suceder que al desviar, la fuerza del oponente se extienda, como es el caso con un bloqueo de tracción (hiki uke).","Use kata theory PDFs, Hoei Juku manual, and lineage-specific instructor notes.",candidate
C00982,src/content/kata-theory/power-transfer.es.md,es,Bloqueos y Evasiones,line 29,technique,"El último bloqueo es la evasión. Aquí, la fuerza del oponente ya no se absorbe. Idealmente, no solo se realiza una evasión para que el ataque falle, sino que también se toma una posición estratégicamente favorable para un contraataque. Intenta desequilibrar al oponente y asegúrate de que después de la evasión, termines en una postura de lucha que también sea adecuada para atacar. Por supuesto, entrenas tal evasión con todos los movimientos laterales y hacia atrás más grandes del kata.","Use kata theory PDFs, Hoei Juku manual, and lineage-specific instructor notes.",candidate
C00983,src/content/kata-theory/power-transfer.fr.md,fr,Transférer et Traiter la Puissance,line 1,general,Transférer et Traiter la Puissance,"Use kata theory PDFs, Hoei Juku manual, and lineage-specific instructor notes.",candidate
C00984,src/content/kata-theory/power-transfer.fr.md,fr,Transférer et Traiter la Puissance,line 3,general,"Transférer la puissance concerne principalement les coups de poing, les frappes et les coups de pied ; traiter la puissance concerne les blocages et les esquives. Pour le transfert de puissance, il est bien sûr important de savoir s'il s'agit d'une technique de bras ou de jambe, mais aussi s'il s'agit d'une frappe (circulaire) ou d'un coup de poing (direct).","Use kata theory PDFs, Hoei Juku manual, and lineage-specific instructor notes.",candidate
C00985,src/content/kata-theory/power-transfer.fr.md,fr,Frappes et Coups de Poing,line 5,general,Frappes et Coups de Poing,"Use kata theory PDFs, Hoei Juku manual, and lineage-specific instructor notes.",candidate
C00986,src/content/kata-theory/power-transfer.fr.md,fr,Frappes et Coups de Poing,line 7,grading,"Un coup de poing est généralement direct. Au moment de l'impact, il y a toujours une concentration. Une frappe a généralement une trajectoire circulaire. Avec une 'frappe lourde', l'impact est déterminé par la vitesse et la masse du bras ou de la jambe (te no omomi). Une 'frappe dure' est concentrée, et les articulations sont brièvement fixées au moment de l'impact. Un exemple est la frappe circulaire (mawashi furi zuki) dans Sepai et la frappe marteau (tettsui uchi) dans Saifa.","Use kata theory PDFs, Hoei Juku manual, and lineage-specific instructor notes.",candidate
